trade_time,trade_date,IF00,IF01,IF02,IF03,IH00,IH01,IH02,IH03,IC00,IC01,IC02,IC03,IM00,IM01,IM02,IM03
2018-07-19 10:30:00,2018-07-19T00:00:00.000000000,7937181180.0,5448065280.0,1848443640.0,212377380.0,3516490440.0,1859877300.0,482833260.0,51941880.0,4567408080.0,3087959880.0,821466640.0,203213600.0,,,,
2018-07-19 11:00:00,2018-07-19T00:00:00.000000000,3836864040.0,3115133640.0,876398520.0,120172200.0,1506420600.0,1093126740.0,220137000.0,24880020.0,2324011280.0,1818367240.0,453045200.0,112590520.0,,,,
2018-07-19 11:30:00,2018-07-19T00:00:00.000000000,3042491700.0,3145538160.0,715377420.0,104909400.0,1079539500.0,1103360640.0,242497140.0,26277600.0,1891166240.0,1747169480.0,432840520.0,72957400.0,,,,
2018-07-19 14:00:00,2018-07-19T00:00:00.000000000,2715321900.0,3246135420.0,1019906340.0,55260900.0,909521520.0,1051220040.0,200958840.0,25492620.0,1653291480.0,2237747120.0,525041840.0,81474280.0,,,,
2018-07-19 15:00:00,2018-07-19T00:00:00.000000000,2773782240.0,4329950460.0,727485300.0,65255220.0,1210488660.0,1810713360.0,237886680.0,39286440.0,1454842640.0,2518212280.0,560988240.0,42280280.0,,,,
2018-07-20 10:00:00,2018-07-20T00:00:00.000000000,2328610980.0,4962899700.0,889287780.0,89100600.0,1105077720.0,1990788540.0,369253200.0,33374340.0,1164710320.0,2584112040.0,473872240.0,142933720.0,,,,
2018-07-20 10:30:00,2018-07-20T00:00:00.000000000,3297367800.0,7600699980.0,1329633780.0,114069600.0,1484249820.0,2926625340.0,498899340.0,69588420.0,1913302360.0,4527701440.0,755727440.0,217526040.0,,,,
2018-07-20 11:00:00,2018-07-20T00:00:00.000000000,1822000980.0,6036001920.0,1010242200.0,72208080.0,760254900.0,2080972680.0,325671960.0,84999360.0,1392993440.0,4039424640.0,792728080.0,135954760.0,,,,
2018-07-20 11:30:00,2018-07-20T00:00:00.000000000,1349477460.0,5461084380.0,832840980.0,93275280.0,586117380.0,1828948320.0,267964740.0,70567260.0,1060956280.0,3525131160.0,622438480.0,74158960.0,,,,
2018-07-20 14:00:00,2018-07-20T00:00:00.000000000,1859406600.0,8784157560.0,2424711660.0,278632080.0,898972500.0,4177024680.0,814747500.0,102758640.0,906782880.0,3748127920.0,811560440.0,123195600.0,,,,
2018-07-20 15:00:00,2018-07-20T00:00:00.000000000,928041480.0,5242344840.0,1412023020.0,205427580.0,378315420.0,2739377580.0,455917440.0,122047080.0,636507400.0,2705999840.0,564336520.0,120256880.0,,,,
2018-07-23 10:00:00,2018-07-23T00:00:00.000000000,5692385340.0,1084116960.0,188530440.0,26492040.0,2750214300.0,319634400.0,85929300.0,8235780.0,2764818560.0,488719480.0,134800080.0,20661800.0,,,,
2018-07-23 10:30:00,2018-07-23T00:00:00.000000000,8500796220.0,1570299660.0,267736080.0,45966120.0,4030456980.0,469975680.0,106143240.0,15722700.0,4294605160.0,716362720.0,202116440.0,30546240.0,,,,
2018-07-23 11:00:00,2018-07-23T00:00:00.000000000,5864037240.0,966929580.0,157366080.0,33812100.0,2624712300.0,306295860.0,53232480.0,14991600.0,3001042480.0,531929320.0,113400480.0,17770360.0,,,,
2018-07-23 11:30:00,2018-07-23T00:00:00.000000000,4922962980.0,756344700.0,119284440.0,23548860.0,2352436560.0,269309100.0,51815160.0,10509300.0,2379073920.0,449038360.0,90104000.0,16744520.0,,,,
2018-07-23 14:00:00,2018-07-23T00:00:00.000000000,5451492600.0,1042951080.0,219280920.0,23711160.0,2960860680.0,474096360.0,72750600.0,6824340.0,2718955400.0,456297760.0,148727240.0,32647440.0,,,,
2018-07-23 15:00:00,2018-07-23T00:00:00.000000000,5734630740.0,956798280.0,144377220.0,18626580.0,2365323960.0,316034460.0,59176920.0,3791400.0,3879920080.0,756994000.0,192642280.0,31947800.0,,,,
2018-07-24 10:00:00,2018-07-24T00:00:00.000000000,8330828160.0,2162637960.0,400247520.0,44085300.0,4188121800.0,653769540.0,110643960.0,13076520.0,4082311440.0,1075356200.0,234985680.0,26332640.0,,,,
2018-07-24 10:30:00,2018-07-24T00:00:00.000000000,12066831420.0,2891647320.0,565813980.0,62069940.0,5949486120.0,864802860.0,137606940.0,30809400.0,6910623240.0,1755909160.0,449246560.0,61324120.0,,,,
2018-07-24 11:00:00,2018-07-24T00:00:00.000000000,6172967400.0,1287119820.0,246336540.0,27516480.0,2714559960.0,330301320.0,52384500.0,31602240.0,4197436000.0,1009916080.0,304777400.0,66817960.0,,,,
2018-07-24 11:30:00,2018-07-24T00:00:00.000000000,4651265700.0,967506420.0,154099680.0,22236000.0,1911086040.0,219396300.0,39286740.0,19260900.0,2811522960.0,646745040.0,190217840.0,48265120.0,,,,
2018-07-24 14:00:00,2018-07-24T00:00:00.000000000,3631845300.0,604456320.0,71094960.0,24335400.0,1959100380.0,221982060.0,36098460.0,5393700.0,1908111200.0,485215880.0,208576680.0,30727080.0,,,,
2018-07-24 15:00:00,2018-07-24T00:00:00.000000000,4473404160.0,663791940.0,84865500.0,14804700.0,2099465580.0,204943860.0,28419420.0,3074580.0,2564022760.0,434909120.0,114018640.0,17389640.0,,,,
2018-07-25 10:00:00,2018-07-25T00:00:00.000000000,5004877740.0,745155540.0,146365920.0,16925400.0,2599426740.0,329080020.0,38379900.0,11522640.0,2799432600.0,606122920.0,210041280.0,40985880.0,,,,
2018-07-25 10:30:00,2018-07-25T00:00:00.000000000,7224872040.0,1104085380.0,206739060.0,26428080.0,3659831220.0,457716780.0,121814700.0,18420120.0,4038212320.0,908073800.0,346059880.0,62479520.0,,,,
2018-07-25 11:00:00,2018-07-25T00:00:00.000000000,4005064020.0,607876980.0,115369440.0,17937240.0,1784271660.0,190638120.0,152270040.0,10727880.0,2315003800.0,439874440.0,205448840.0,36808080.0,,,,
2018-07-25 11:30:00,2018-07-25T00:00:00.000000000,3789007860.0,501469020.0,83592000.0,12657480.0,1828645020.0,171026340.0,85715700.0,8432700.0,2065286720.0,261180760.0,114010760.0,30641840.0,,,,
2018-07-25 14:00:00,2018-07-25T00:00:00.000000000,3301791420.0,635603340.0,110002980.0,8437800.0,1435605720.0,154041180.0,28346700.0,3066360.0,1708451920.0,326569280.0,91320680.0,31684720.0,,,,
2018-07-25 15:00:00,2018-07-25T00:00:00.000000000,4530608280.0,554242380.0,100588320.0,4224420.0,2241580500.0,204652620.0,79664760.0,766500.0,2502134320.0,246680440.0,93446920.0,30713360.0,,,,
2018-07-26 10:00:00,2018-07-26T00:00:00.000000000,4947777300.0,722747520.0,130328100.0,21140160.0,2624416800.0,275740500.0,54567240.0,9221940.0,2335790800.0,278523160.0,78693040.0,18377920.0,,,,
2018-07-26 10:30:00,2018-07-26T00:00:00.000000000,7363591800.0,1102143480.0,177873300.0,37994280.0,4062331320.0,460009440.0,74451960.0,11516940.0,3924933960.0,480508960.0,151150280.0,25524160.0,,,,
2018-07-26 11:00:00,2018-07-26T00:00:00.000000000,4426235880.0,732845280.0,101347620.0,22111200.0,2227564380.0,269029440.0,33622140.0,4589640.0,2457261200.0,347182520.0,125278760.0,18379520.0,,,,
2018-07-26 11:30:00,2018-07-26T00:00:00.000000000,4147449300.0,917263740.0,117018300.0,10505100.0,1754198160.0,187770120.0,41949660.0,9930600.0,1958246720.0,340641320.0,105630120.0,22462520.0,,,,
2018-07-26 14:00:00,2018-07-26T00:00:00.000000000,4845569520.0,907630620.0,183872220.0,40816020.0,2148029100.0,318527460.0,81302520.0,7599660.0,2351898360.0,358249640.0,116683360.0,23416560.0,,,,
2018-07-26 15:00:00,2018-07-26T00:00:00.000000000,5894365320.0,1028168340.0,199138980.0,22960440.0,2515693140.0,404704920.0,87895440.0,6059760.0,3019644400.0,499667480.0,133000600.0,31504560.0,,,,
2018-07-27 10:00:00,2018-07-27T00:00:00.000000000,4547562600.0,678365100.0,103591200.0,16660440.0,2025237600.0,237533220.0,65777880.0,9077520.0,2417883320.0,307258320.0,85551240.0,18281800.0,,,,
2018-07-27 10:30:00,2018-07-27T00:00:00.000000000,8152931400.0,1160728320.0,186183120.0,23935860.0,3641139840.0,472332240.0,83173080.0,10590300.0,4601872600.0,636730200.0,155172040.0,49575600.0,,,,
2018-07-27 11:00:00,2018-07-27T00:00:00.000000000,6597315780.0,901917060.0,164363640.0,27080280.0,2777762160.0,340417020.0,51573300.0,18946800.0,3409131240.0,480630360.0,111697080.0,59601480.0,,,,
2018-07-27 11:30:00,2018-07-27T00:00:00.000000000,5403569580.0,890764320.0,157406160.0,52241700.0,2158458600.0,224358300.0,82127340.0,22000740.0,2477244520.0,309370720.0,100893520.0,40498360.0,,,,
