trade_date,IF00,IF01,IF02,IF03,IH00,IH01,IH02,IH03,IC00,IC01,IC02,IC03,IM00,IM01,IM02,IM03
2018-08-02,2928.4823282888287,2502.7565463482056,2936.9367222168585,2669.5132743772538,2197.145253521333,2022.9440754483003,2317.725823069471,2232.7562841665804,3203.810376999617,1935.399031284078,3084.8297559063053,2112.6075437921636,,,,
2018-08-03,2873.8994557954525,2455.7729669259697,2882.150889618244,2619.291570639711,2164.831697192923,1991.9043647790666,2280.4902889210343,2195.4600018740452,3150.28519476833,1902.6503822799864,3022.7098992397496,2066.078536696093,,,,
2018-08-06,2848.0624221073654,2432.721648271936,2850.250278231709,2596.9532103021925,2161.300160982168,1989.1416680179304,2278.8146898843543,2191.8738208843783,3098.401114822436,1873.822346184835,2974.5327759332226,2029.6871344980493,,,,
2018-08-07,2878.006004196208,2455.6261432402757,2877.9899403069567,2618.0241459397103,2192.730833257889,2014.6559851648924,2308.2307618616196,2221.8184321480962,3120.871592268589,1886.7373063554628,3004.161084323283,2056.9806861465822,,,,
2018-08-08,2870.1351197614267,2450.927785298052,2874.17573677161,2633.233242339723,2191.4947955841244,2015.30603146163,2310.464893910526,2225.9425402862134,3106.859103524078,1877.8967086196164,2990.8407944168275,2044.7635725515247,,,,
2018-08-09,2916.8471078200214,2491.3042988640354,2919.946179195769,2656.997455464743,2219.2173548385526,2041.6329064795145,2338.577722192596,2253.914752005615,3175.785399510594,1919.4090805966343,3050.844343341236,2086.960269862114,,,,
2018-08-10,2923.0069304211547,2495.855833120565,2925.147365834878,2667.295281152252,2222.925467859846,2046.0207189824953,2345.280118339315,2253.914752005615,3173.386865401173,1917.4103367607036,3048.9770129805174,2084.7074687736635,,,,
2018-08-13,2910.1739666687936,2481.6139356081994,2903.9958735025016,2642.738927589731,2197.674983952946,2022.781563874116,2315.677868691307,2225.22530408828,3206.4613883837137,1934.4765341290333,3078.605321370578,2107.3221258538765,,,,
2018-08-14,2900.249808033634,2472.9513381522247,2895.1538562160167,2634.342238952224,2193.43714050004,2019.5313323904265,2313.629914313143,2225.9425402862134,3188.9142177937397,1925.866560681948,3067.1523618248407,2098.6575062829133,,,,
2018-08-15,2882.454764963693,2457.828498525693,2877.469821643046,2619.133142552211,2179.487572467557,2005.880360158931,2298.177167641542,2207.2943991399457,3179.320081356056,1919.0247067820324,3050.9688320319506,2091.8124568218527,,,,
2018-08-16,2844.640298440069,2426.4082297870727,2838.460921849729,2582.6946824271804,2152.47132045528,1978.2533925475707,2266.340785944628,2178.604951222611,3125.5424218500934,1885.3535606228954,3002.667220034709,2058.626963865065,,,,
